average_rating,log_ratings_count,log_text_review_count,log_num_pages,book_age,is_box_set,popularity_class,author_type_group,author_type_solo
3.7,3.871201010907891,1.0986122886681098,5.820082930352362,19.0,0.0,2.0,0.0,1.0
3.88,7.112327444710911,4.795790545596741,5.820082930352362,19.0,0.0,0.0,0.0,1.0
3.76,2.833213344056216,1.6094379124341003,5.6937321388027,19.0,0.0,2.0,0.0,1.0
4.08,10.79890188082263,8.27614021955846,5.484796933490655,19.0,0.0,1.0,0.0,1.0
4.32,8.28576542051433,5.777652323222656,6.329720905522696,19.0,0.0,1.0,0.0,1.0
3.89,9.227099155791137,6.982862751468942,6.018593214496234,19.0,0.0,1.0,0.0,1.0
4.19,4.61512051684126,2.5649493574615367,5.953243334287785,19.0,0.0,2.0,0.0,0.0
3.78,4.574710978503383,2.8903717578961645,5.8664680569332965,19.0,0.0,2.0,0.0,1.0
3.75,6.548219102762372,3.784189633918261,5.484796933490655,19.0,0.0,0.0,0.0,0.0
4.08,3.784189633918261,1.791759469228055,5.529429087511423,19.0,0.0,2.0,0.0,1.0
3.8,6.541029999189903,4.499809670330265,5.993961427306569,19.0,0.0,0.0,0.0,0.0
3.99,7.340835554123275,4.882801922586371,6.411818267709897,19.0,0.0,0.0,0.0,1.0
3.76,10.024731259821491,6.1070228877422545,6.202535517187923,19.0,0.0,1.0,0.0,1.0
3.94,7.577633832602728,4.762173934797756,5.365976015021851,19.0,0.0,1.0,0.0,0.0
4.01,11.105017375210924,7.415776975415394,6.0330862217988015,19.0,0.0,1.0,0.0,1.0
3.34,3.912023005428146,1.791759469228055,5.484796933490655,19.0,0.0,2.0,0.0,1.0
3.73,7.751045117971802,5.087596335232384,5.3612921657094255,19.0,0.0,1.0,0.0,0.0
4.04,6.532334292222349,2.1972245773362196,5.41610040220442,19.0,0.0,0.0,0.0,0.0
3.54,9.452658902676433,7.3098814858247865,6.028278520230698,19.0,0.0,1.0,0.0,1.0
3.92,7.716015266642587,5.3981627015177525,5.713732805509369,19.0,0.0,1.0,0.0,0.0
4.15,5.720311776607412,3.4657359027997265,5.54907608489522,19.0,0.0,0.0,0.0,1.0
3.84,7.074963197966044,3.9318256327243257,5.953243334287785,19.0,0.0,0.0,0.0,1.0
3.53,5.883322388488279,4.1588830833596715,5.953243334287785,19.0,0.0,0.0,0.0,1.0
4.19,8.744328763999984,4.3694478524670215,5.849324779946859,19.0,0.0,1.0,0.0,1.0
3.96,6.1070228877422545,3.091042453358316,6.872128101338986,19.0,0.0,0.0,0.0,1.0
4.22,5.198497031265826,3.367295829986474,5.342334251964811,19.0,0.0,2.0,0.0,0.0
4.35,5.267858159063328,2.0794415416798357,5.746203190540153,19.0,0.0,2.0,0.0,1.0
3.85,8.054522609537294,4.77912349311153,5.733341276897746,19.0,0.0,1.0,0.0,1.0
3.89,6.54965074223381,3.6109179126442243,5.820082930352362,19.0,0.0,0.0,0.0,1.0
3.41,6.295266001439646,4.060443010546419,5.407171771460119,19.0,0.0,0.0,1.0,0.0
3.88,5.3706380281276624,2.1972245773362196,4.976733742420574,19.0,0.0,2.0,0.0,0.0
4.24,7.706162970199576,5.0238805208462765,5.872117789475416,19.0,0.0,1.0,0.0,1.0
4.02,10.93828994344506,8.08301991917133,6.295266001439646,19.0,0.0,1.0,0.0,1.0
4.16,3.4657359027997265,1.6094379124341003,4.976733742420574,19.0,0.0,2.0,0.0,0.0
4.16,5.783825182329737,2.833213344056216,5.081404364984463,19.0,0.0,0.0,0.0,1.0
4.39,5.849324779946859,3.784189633918261,6.7464121285733745,19.0,0.0,0.0,0.0,0.0
3.97,13.315351180340096,10.442958940492026,5.488937726156687,19.0,0.0,1.0,0.0,1.0
4.18,5.556828061699537,3.1780538303479458,5.60947179518496,19.0,0.0,0.0,0.0,1.0
4.2,8.331345424845724,3.5263605246161616,5.54907608489522,19.0,0.0,1.0,1.0,0.0
4.2,9.402529747968487,5.680172609017068,6.345636360828596,19.0,0.0,1.0,0.0,1.0
3.8,5.402677381872279,3.5553480614894135,5.771441123130016,19.0,0.0,2.0,0.0,1.0
3.72,7.922261058353247,4.787491742782046,5.545177444479562,19.0,0.0,1.0,0.0,1.0
3.96,8.7787879291047,6.333279628139691,5.081404364984463,19.0,0.0,1.0,0.0,1.0
3.93,9.317579122645782,6.62273632394984,6.4692503167957724,19.0,0.0,1.0,0.0,1.0
3.98,8.494947582468917,5.402677381872279,5.953243334287785,19.0,0.0,1.0,0.0,1.0
4.13,9.434283603460957,5.831882477283517,5.8664680569332965,19.0,0.0,1.0,0.0,0.0
3.88,8.361474616416817,5.187385805840755,5.783825182329737,19.0,0.0,1.0,0.0,1.0
3.89,8.222016437202196,5.4680601411351315,5.953243334287785,19.0,0.0,1.0,0.0,1.0
4.05,9.848133392404051,6.763884908562435,5.8664680569332965,19.0,0.0,1.0,0.0,1.0
4.14,11.698757519417306,8.722742874329398,5.736572297479192,19.0,0.0,1.0,0.0,1.0
4.11,4.174387269895637,2.302585092994046,5.8664680569332965,19.0,0.0,2.0,0.0,1.0
3.3,4.219507705176107,2.3978952727983707,5.389071729816501,19.0,0.0,2.0,0.0,0.0
4.07,7.810758116529357,4.68213122712422,5.783825182329737,19.0,0.0,1.0,0.0,0.0
3.86,3.8066624897703196,1.791759469228055,6.315358001522335,19.0,0.0,2.0,0.0,0.0
3.86,10.885472387605645,7.331714969726466,6.133398042996649,19.0,0.0,1.0,0.0,1.0
4.17,6.359573868672378,4.394449154672439,6.573680166960646,19.0,0.0,0.0,0.0,0.0
3.68,10.070314688371434,6.736966958001855,6.118097198041348,19.0,0.0,1.0,0.0,1.0
3.92,6.285998094508865,4.382026634673881,5.720311776607412,19.0,0.0,0.0,0.0,1.0
3.79,6.282266746896006,3.258096538021482,5.820082930352362,19.0,0.0,0.0,0.0,1.0
3.68,10.010187171195184,6.51025834052315,5.746203190540153,19.0,0.0,1.0,0.0,1.0
4.27,5.493061443340548,3.6375861597263857,6.052089168924417,19.0,0.0,2.0,0.0,1.0
4.13,10.306081877219272,7.1569563646156364,6.07073772800249,19.0,0.0,1.0,0.0,1.0
3.86,6.709304340258298,3.4657359027997265,5.25227342804663,19.0,0.0,0.0,0.0,1.0
4.05,5.602118820879701,2.833213344056216,5.493061443340548,19.0,0.0,0.0,0.0,0.0
4.22,5.420534999272286,3.044522437723423,5.929589143389895,19.0,0.0,2.0,0.0,1.0
3.77,10.278184126972656,6.113682179832232,5.1298987149230735,19.0,0.0,1.0,0.0,0.0
4.13,6.548219102762372,5.0689042022202315,5.726847747587197,19.0,0.0,0.0,0.0,1.0
4.02,8.781094735202615,5.3471075307174685,6.511745329644728,19.0,0.0,1.0,0.0,1.0
3.85,4.07753744390572,1.0986122886681098,5.993961427306569,19.0,0.0,2.0,0.0,0.0
4.06,5.043425116919247,1.6094379124341003,5.60947179518496,19.0,0.0,2.0,0.0,0.0
3.96,8.00736706798333,5.293304824724492,5.872117789475416,19.0,0.0,1.0,0.0,1.0
3.75,3.367295829986474,0.6931471805599453,5.771441123130016,19.0,0.0,2.0,0.0,1.0
3.97,5.267858159063328,3.1780538303479458,5.5254529391317835,19.0,0.0,2.0,0.0,0.0
3.97,4.59511985013459,1.791759469228055,6.208590026096629,19.0,0.0,2.0,0.0,0.0
4.27,5.247024072160486,3.258096538021482,5.82600010738045,19.0,0.0,2.0,0.0,1.0
3.96,9.554213724077707,4.31748811353631,5.54907608489522,19.0,0.0,1.0,0.0,0.0
4.11,6.329720905522696,3.5263605246161616,5.703782474656201,19.0,0.0,0.0,0.0,1.0
3.75,7.494430215031565,4.02535169073515,4.727387818712341,19.0,0.0,0.0,0.0,0.0
3.78,11.189436578707143,7.755767170102998,6.0473721790462776,19.0,0.0,1.0,0.0,1.0
3.56,3.784189633918261,1.9459101490553132,5.54907608489522,19.0,0.0,2.0,0.0,1.0
3.41,5.308267697401205,3.2188758248682006,5.2574953720277815,19.0,0.0,2.0,0.0,0.0
4.09,8.21554741194707,3.5553480614894135,5.54907608489522,19.0,0.0,1.0,0.0,0.0
3.44,2.8903717578961645,1.0986122886681098,3.4965075614664802,19.0,0.0,2.0,0.0,0.0
4.24,6.975413927455952,4.890349128221754,6.352629396319567,19.0,0.0,0.0,0.0,1.0
3.71,8.501063809486354,6.018593214496234,6.602587892189336,19.0,0.0,1.0,0.0,1.0
3.67,6.7650389767805414,3.6375861597263857,5.37989735354046,19.0,0.0,0.0,0.0,0.0
3.91,9.061376218836225,6.214608098422191,5.993961427306569,19.0,0.0,1.0,0.0,1.0
4.04,5.8664680569332965,2.5649493574615367,5.5254529391317835,19.0,0.0,0.0,0.0,0.0
3.94,6.272877006546167,2.8903717578961645,5.493061443340548,19.0,0.0,0.0,0.0,0.0
4.15,7.750614732770409,4.356708826689592,5.54907608489522,19.0,0.0,1.0,1.0,0.0
3.94,10.208690238705898,7.542213463193403,5.950642552587727,19.0,0.0,1.0,0.0,1.0
3.55,5.802118375377063,3.8918202981106265,5.1298987149230735,19.0,0.0,0.0,0.0,0.0
3.55,7.062191632286556,4.727387818712341,5.575949103146316,19.0,0.0,0.0,0.0,0.0
3.83,9.539428268486581,6.2878585601617845,5.3706380281276624,19.0,0.0,1.0,0.0,1.0
4.0,12.738801629683126,7.57198844937744,5.993961427306569,19.0,0.0,1.0,0.0,1.0
4.12,10.50050922099869,7.321188556739478,6.0063531596017325,19.0,0.0,1.0,0.0,1.0
4.22,6.040254711277414,2.3978952727983707,6.652863029353347,19.0,0.0,0.0,0.0,0.0
3.44,2.302585092994046,1.0986122886681098,4.07753744390572,19.0,0.0,2.0,0.0,0.0
3.86,11.582358239685565,7.828436359157585,5.484796933490655,19.0,0.0,1.0,0.0,1.0
3.88,4.499809670330265,2.772588722239781,6.46302945692067,19.0,0.0,2.0,0.0,1.0
3.9,8.08825472712243,5.869296913133774,6.186208623900494,19.0,0.0,1.0,0.0,1.0
3.88,3.258096538021482,1.0986122886681098,6.240275845170769,19.0,0.0,2.0,0.0,1.0
3.67,3.4657359027997265,2.0794415416798357,5.910796644040527,19.0,0.0,2.0,0.0,0.0
3.48,9.2239473753824,6.88653164253051,5.961005339623274,19.0,0.0,1.0,0.0,1.0
4.09,7.590852123688581,4.553876891600541,5.517452896464707,19.0,0.0,1.0,0.0,1.0
3.99,7.197435354096591,4.0943445622221,5.68697535633982,19.0,0.0,0.0,0.0,1.0
3.88,3.4339872044851463,2.0794415416798357,5.910796644040527,19.0,0.0,2.0,0.0,1.0
3.13,11.132601649268397,8.668539943910762,5.910796644040527,19.0,0.0,1.0,0.0,1.0
3.44,6.238324625039508,4.189654742026425,4.04305126783455,19.0,0.0,0.0,1.0,0.0
4.3,6.663132695990803,4.343805421853684,4.836281906951478,19.0,0.0,0.0,0.0,0.0
3.86,6.9411900550683745,5.147494476813453,5.771441123130016,19.0,0.0,0.0,0.0,1.0
3.45,5.459585514144159,4.356708826689592,5.7430031878094825,19.0,0.0,2.0,0.0,0.0
3.78,9.759963542450086,6.045005314036012,4.919980925828125,19.0,0.0,1.0,0.0,1.0
3.69,6.313548046277095,4.3694478524670215,5.720311776607412,19.0,0.0,0.0,0.0,1.0
3.58,4.219507705176107,2.1972245773362196,4.584967478670572,19.0,0.0,2.0,0.0,1.0
4.29,8.537779825024625,4.77912349311153,5.673323267171493,19.0,0.0,1.0,0.0,1.0
3.75,3.5553480614894135,1.9459101490553132,6.175867270105761,19.0,0.0,2.0,0.0,0.0
3.67,9.39007525287337,5.961005339623274,5.459585514144159,19.0,0.0,1.0,0.0,1.0
3.42,3.5263605246161616,1.6094379124341003,5.71042701737487,19.0,0.0,2.0,0.0,0.0
3.85,8.678631537293768,5.996452088619021,5.968707559985366,19.0,0.0,1.0,0.0,1.0
4.02,5.736572297479192,3.6888794541139363,6.48768401848461,19.0,0.0,0.0,0.0,1.0
4.06,8.800113946766308,5.225746673713202,5.062595033026967,19.0,0.0,1.0,0.0,1.0
4.4,8.646992628951082,5.3706380281276624,6.142037405587356,19.0,0.0,1.0,0.0,0.0
4.73,4.976733742420574,2.1972245773362196,5.056245805348308,19.0,0.0,2.0,0.0,0.0
4.38,7.475339236566737,3.044522437723423,5.655991810819852,19.0,0.0,0.0,0.0,1.0
4.23,9.978687785099064,6.776506992372183,6.118097198041348,19.0,0.0,1.0,0.0,0.0
4.0,1.3862943611198906,0.6931471805599453,4.454347296253507,19.0,0.0,2.0,1.0,0.0
3.93,6.338594078203183,4.77912349311153,5.720311776607412,19.0,0.0,0.0,0.0,1.0
4.09,11.057581850663242,7.818832443803404,5.666426688112432,19.0,0.0,1.0,0.0,0.0
3.39,3.970291913552122,2.1972245773362196,5.953243334287785,19.0,0.0,2.0,0.0,1.0
3.7,10.278940088798224,6.480044561926653,5.966146739123692,19.0,0.0,1.0,0.0,1.0
4.21,6.12029741895095,2.4849066497880004,5.3612921657094255,19.0,0.0,0.0,0.0,1.0
3.84,7.881182202227102,5.5134287461649825,5.209486152841421,19.0,0.0,1.0,0.0,1.0
3.28,4.605170185988092,3.044522437723423,5.247024072160486,19.0,0.0,2.0,0.0,0.0
3.58,5.159055299214529,2.70805020110221,5.54907608489522,19.0,0.0,2.0,0.0,1.0
3.89,14.698756061068783,9.966650127493768,6.602587892189336,19.0,0.0,1.0,0.0,1.0
3.55,9.871170951059584,6.776506992372183,5.666426688112432,19.0,0.0,1.0,0.0,1.0
3.67,9.160940021681055,5.393627546352362,4.574710978503383,19.0,0.0,1.0,0.0,1.0
4.04,7.072421900537371,3.8918202981106265,6.282266746896006,19.0,0.0,0.0,0.0,1.0
3.83,8.165079258805068,5.8289456176102075,5.214935757608986,19.0,0.0,1.0,0.0,0.0
4.17,5.501258210544727,2.4849066497880004,6.61338421837956,19.0,0.0,0.0,0.0,1.0
3.28,8.062432791583195,5.720311776607412,5.2574953720277815,19.0,0.0,1.0,0.0,0.0
4.01,6.910750787961936,3.332204510175204,5.41610040220442,19.0,0.0,0.0,0.0,0.0
3.76,6.674561391814426,4.564348191467836,6.129050210060545,19.0,0.0,0.0,0.0,1.0
3.88,6.595780513961311,4.248495242049359,5.8377304471659395,19.0,0.0,0.0,0.0,0.0
3.51,4.290459441148391,2.995732273553991,3.4965075614664802,19.0,0.0,2.0,0.0,0.0
4.06,8.982184278838428,5.303304908059076,5.924255797414532,19.0,0.0,1.0,1.0,0.0
4.18,7.0587581525186645,5.225746673713202,3.713572066704308,19.0,0.0,0.0,0.0,0.0
3.46,5.926926025970411,2.8903717578961645,5.8805329864007,19.0,0.0,0.0,0.0,0.0
4.12,5.278114659230517,1.9459101490553132,5.849324779946859,19.0,0.0,2.0,1.0,0.0
4.24,9.781941194456632,5.976350909297934,5.8944028342648505,19.0,0.0,1.0,0.0,1.0
4.17,5.25227342804663,3.044522437723423,5.707110264748875,19.0,0.0,2.0,0.0,0.0
3.91,8.816853240627426,5.187385805840755,4.795790545596741,19.0,0.0,1.0,0.0,1.0
3.5,2.8903717578961645,1.3862943611198906,5.53338948872752,19.0,0.0,2.0,0.0,1.0
4.2,4.812184355372417,2.4849066497880004,5.393627546352362,19.0,0.0,2.0,0.0,0.0
3.68,9.275191344295799,6.212606095751519,5.60947179518496,19.0,0.0,1.0,0.0,1.0
3.7,8.336150816120663,5.087596335232384,5.948034989180646,19.0,0.0,1.0,0.0,1.0
4.14,3.091042453358316,0.6931471805599453,5.484796933490655,19.0,0.0,2.0,0.0,1.0
3.57,2.0794415416798357,0.6931471805599453,5.634789603169249,19.0,0.0,2.0,0.0,0.0
3.42,5.921578419643816,4.204692619390966,5.733341276897746,19.0,0.0,0.0,0.0,1.0
3.97,6.028278520230698,4.04305126783455,5.342334251964811,19.0,0.0,0.0,0.0,1.0
3.91,8.756682421266532,6.054439346269371,6.1463292576688975,19.0,0.0,1.0,0.0,0.0
4.07,11.41804319360003,8.608495349823023,5.961005339623274,19.0,0.0,1.0,0.0,1.0
3.55,8.163656176168432,5.8805329864007,6.142037405587356,19.0,0.0,1.0,0.0,1.0
3.78,7.387090235656757,5.3612921657094255,5.991464547107982,19.0,0.0,0.0,0.0,1.0
3.41,5.707110264748875,3.2188758248682006,4.727387818712341,19.0,0.0,0.0,0.0,1.0
3.23,7.887208585813932,5.673323267171493,5.666426688112432,19.0,0.0,1.0,0.0,1.0
3.71,7.8961806086154915,5.442417710521793,6.3578422665081,19.0,0.0,1.0,0.0,0.0
4.23,9.88999696235363,7.677400430514807,5.288267030694535,19.0,0.0,1.0,0.0,1.0
4.08,6.976348070447749,4.30406509320417,5.54907608489522,19.0,0.0,0.0,0.0,1.0
3.96,5.746203190540153,3.295836866004329,5.993961427306569,19.0,0.0,0.0,0.0,1.0
4.19,7.519149957669823,4.653960350157523,5.594711379601839,19.0,0.0,1.0,0.0,1.0
3.99,8.455104999102815,5.313205979041787,5.529429087511423,19.0,0.0,1.0,0.0,1.0
4.22,8.338305731356565,4.653960350157523,6.403574197934815,19.0,0.0,1.0,0.0,1.0
4.05,3.258096538021482,0.6931471805599453,6.270988431858299,19.0,0.0,2.0,0.0,0.0
4.17,10.115893663307597,6.588926477533519,5.231108616854587,19.0,0.0,1.0,0.0,0.0
3.81,7.465655310134056,5.220355825078324,5.820082930352362,19.0,0.0,0.0,0.0,1.0
3.84,9.601706555704846,6.6293632534374485,6.375024819828097,19.0,0.0,1.0,0.0,0.0
3.46,7.063903961472068,4.867534450455582,5.680172609017068,19.0,0.0,0.0,0.0,1.0
4.19,4.90527477843843,1.791759469228055,5.814130531825066,19.0,0.0,2.0,1.0,0.0
4.09,7.215239978730097,3.8918202981106265,5.594711379601839,19.0,0.0,0.0,0.0,1.0
3.77,3.4657359027997265,1.0986122886681098,5.953243334287785,19.0,0.0,2.0,0.0,0.0
3.31,4.820281565605037,2.833213344056216,4.859812404361672,19.0,0.0,2.0,0.0,1.0
4.02,7.024649030453636,4.605170185988092,6.07073772800249,19.0,0.0,0.0,0.0,0.0
4.07,12.025251961862454,8.739376281635323,5.958424693029782,19.0,0.0,1.0,0.0,1.0
4.07,12.603283783151992,9.611529685221559,5.598421958998375,19.0,0.0,1.0,0.0,1.0
3.88,8.640118538253535,6.68586094706836,5.117993812416755,19.0,0.0,1.0,0.0,1.0
3.73,4.564348191467836,2.833213344056216,6.052089168924417,19.0,0.0,2.0,0.0,0.0
4.05,6.16541785423142,3.6375861597263857,4.406719247264253,19.0,0.0,0.0,1.0,0.0
4.06,5.958424693029782,3.6375861597263857,5.429345628954441,19.0,0.0,0.0,0.0,1.0
4.02,9.639782389465795,6.329720905522696,6.075346031088684,19.0,0.0,1.0,0.0,1.0
3.67,5.204006687076795,3.295836866004329,4.574710978503383,19.0,0.0,2.0,0.0,1.0
3.51,8.333510708982942,5.488937726156687,5.351858133476067,19.0,0.0,1.0,0.0,1.0
4.34,7.277938572945661,5.298317366548036,6.440946540632921,19.0,0.0,0.0,0.0,0.0
3.65,3.1780538303479458,1.9459101490553132,4.976733742420574,19.0,0.0,2.0,0.0,0.0
3.88,6.075346031088684,3.5553480614894135,5.720311776607412,19.0,0.0,0.0,0.0,0.0
3.5,3.4011973816621555,2.4849066497880004,5.820082930352362,19.0,0.0,2.0,0.0,0.0
3.94,6.20050917404269,3.871201010907891,5.8664680569332965,19.0,0.0,0.0,0.0,1.0
4.0,5.332718793265369,2.9444389791664403,5.8664680569332965,19.0,0.0,2.0,1.0,0.0
3.63,4.48863636973214,2.1972245773362196,5.303304908059076,19.0,0.0,2.0,0.0,1.0
3.71,11.083556932780505,7.99699040583765,5.214935757608986,19.0,0.0,1.0,0.0,0.0
3.32,5.10594547390058,1.9459101490553132,4.859812404361672,19.0,0.0,2.0,0.0,0.0
4.35,6.643789733147672,4.499809670330265,5.393627546352362,19.0,0.0,0.0,0.0,0.0
4.05,6.432940092739179,3.295836866004329,4.976733742420574,19.0,0.0,0.0,0.0,0.0
4.2,7.357556200910353,4.189654742026425,6.142037405587356,19.0,0.0,0.0,0.0,1.0
3.88,8.835064935031076,5.472270673671475,5.662960480135946,19.0,0.0,1.0,0.0,1.0
3.58,9.351839934249883,6.889591308354466,5.860786223465865,19.0,0.0,1.0,0.0,1.0
4.22,7.1098794630722715,4.189654742026425,5.8664680569332965,19.0,0.0,0.0,0.0,0.0
4.02,9.060331104649475,6.508769136971682,5.6240175061873385,19.0,0.0,1.0,0.0,0.0
4.12,6.56244409369372,4.584967478670572,5.44673737166631,19.0,0.0,0.0,0.0,1.0
4.19,10.160723304018108,6.45833828334479,6.09807428216624,19.0,0.0,1.0,0.0,1.0
3.85,6.672032945461067,3.9512437185814275,5.91350300563827,19.0,0.0,0.0,1.0,0.0
3.93,9.590556045830896,7.0825485693553,5.351858133476067,19.0,0.0,1.0,0.0,1.0
3.62,6.480044561926653,3.5553480614894135,5.8664680569332965,19.0,0.0,0.0,0.0,1.0
4.05,5.424950017481403,3.2188758248682006,5.771441123130016,19.0,0.0,2.0,0.0,1.0
3.92,4.48863636973214,1.0986122886681098,5.25227342804663,19.0,0.0,2.0,0.0,1.0
3.92,9.361687124470707,6.318968113746434,5.953243334287785,19.0,0.0,1.0,0.0,1.0
4.37,7.170119543449628,4.276666119016055,6.045005314036012,19.0,0.0,0.0,0.0,0.0
3.71,10.368164520276139,7.586803535162581,6.07993319509559,19.0,0.0,1.0,0.0,1.0
4.18,9.622251327567737,6.115892125483034,5.8916442118257715,19.0,0.0,1.0,0.0,1.0
3.79,9.3868953338758,6.881411303642535,5.877735781779639,19.0,0.0,1.0,0.0,1.0
4.21,7.621684998724611,5.214935757608986,6.329720905522696,19.0,0.0,1.0,1.0,0.0
3.94,6.608000625296087,3.5553480614894135,4.574710978503383,19.0,0.0,0.0,0.0,1.0
3.93,5.680172609017068,3.1780538303479458,6.304448802421981,19.0,0.0,0.0,0.0,0.0
3.8,6.816735880594968,4.584967478670572,6.270988431858299,19.0,0.0,0.0,0.0,0.0
3.58,6.71174039505618,4.882801922586371,5.209486152841421,19.0,0.0,0.0,0.0,1.0
3.17,8.157943507105037,6.018593214496234,5.771441123130016,19.0,0.0,1.0,0.0,1.0
3.74,7.01211529430638,4.90527477843843,5.081404364984463,19.0,0.0,0.0,1.0,0.0
3.31,4.875197323201151,2.833213344056216,4.51085950651685,19.0,0.0,2.0,1.0,0.0
4.2,9.279586544712997,6.937314081223682,6.198478716492308,19.0,0.0,1.0,0.0,1.0
3.9,3.8066624897703196,1.9459101490553132,6.48768401848461,19.0,0.0,2.0,0.0,1.0
3.83,6.493753839851686,4.07753744390572,5.8888779583328805,19.0,0.0,0.0,0.0,0.0
4.07,11.043305762015361,7.423568444259167,6.1070228877422545,19.0,0.0,1.0,0.0,0.0
4.24,5.262690188904886,2.302585092994046,6.208590026096629,19.0,0.0,2.0,0.0,0.0
4.18,10.11366743745848,7.562681246721884,5.720311776607412,19.0,0.0,1.0,0.0,1.0
3.63,8.17244681834278,5.616771097666572,6.677083461247136,19.0,0.0,1.0,0.0,1.0
4.09,2.5649493574615367,0.6931471805599453,5.942799375126701,19.0,0.0,2.0,0.0,1.0
4.35,6.650279048587422,3.091042453358316,4.174387269895637,19.0,0.0,0.0,0.0,1.0
3.93,8.143807976771484,4.3694478524670215,5.484796933490655,19.0,0.0,1.0,0.0,0.0
3.97,10.116782767795524,6.756932389247553,4.976733742420574,19.0,0.0,1.0,0.0,0.0
3.8,9.780076207620894,6.771935555839602,5.648974238161206,19.0,0.0,1.0,0.0,1.0
3.5,7.794823152179389,5.342334251964811,6.343880434126331,19.0,0.0,1.0,1.0,0.0
4.49,6.577861357721047,3.6109179126442243,6.46302945692067,19.0,0.0,0.0,0.0,1.0
3.83,12.367481208799468,8.796943893541737,6.003887067106539,19.0,0.0,1.0,0.0,1.0
3.54,4.127134385045092,2.3978952727983707,5.556828061699537,19.0,0.0,2.0,0.0,0.0
3.59,7.601402334583733,5.476463551931511,5.752572638825633,19.0,0.0,1.0,0.0,1.0
3.79,5.442417710521793,3.367295829986474,6.068425588244111,19.0,0.0,2.0,0.0,0.0
3.49,6.693323668269949,4.127134385045092,5.365976015021851,19.0,0.0,0.0,0.0,1.0
4.3,8.394121193826242,5.111987788356544,6.523562306149512,19.0,0.0,1.0,0.0,0.0
3.69,11.015147680053495,7.434847875211999,5.736572297479192,19.0,0.0,1.0,0.0,1.0
4.05,7.991592282068092,5.602118820879701,4.983606621708336,19.0,0.0,1.0,0.0,1.0
4.14,8.940367233305174,6.883462586413092,5.883322388488279,19.0,0.0,1.0,0.0,0.0
3.93,2.302585092994046,1.0986122886681098,6.665683717782408,19.0,0.0,2.0,0.0,1.0
3.6,6.692083742506628,4.6913478822291435,6.018593214496234,19.0,0.0,0.0,0.0,0.0
4.47,5.676753802268282,2.0794415416798357,5.641907070938114,19.0,0.0,0.0,0.0,0.0
3.72,5.786897381366708,4.653960350157523,3.713572066704308,19.0,0.0,0.0,0.0,0.0
3.93,8.039157390473237,5.488937726156687,5.480638923341991,19.0,0.0,1.0,1.0,0.0
3.64,8.47886807709457,6.373319789577012,5.771441123130016,19.0,0.0,1.0,0.0,1.0
4.2,6.045005314036012,2.70805020110221,5.41610040220442,19.0,0.0,0.0,0.0,1.0
4.51,6.135564891081739,3.4011973816621555,6.0112671744041615,19.0,0.0,0.0,0.0,1.0
3.81,6.952728644624869,3.295836866004329,5.638354669333745,19.0,0.0,0.0,0.0,1.0
4.27,3.9512437185814275,2.0794415416798357,5.560681631015528,19.0,0.0,2.0,0.0,0.0
3.86,6.825460036255307,4.343805421853684,5.262690188904886,19.0,0.0,0.0,0.0,0.0
4.57,9.106534203250593,5.0369526024136295,5.262690188904886,19.0,0.0,1.0,0.0,0.0
3.82,5.855071922202427,3.4657359027997265,5.484796933490655,19.0,0.0,0.0,0.0,0.0
4.12,9.736192529758796,7.010311867307229,5.739792912179234,19.0,0.0,1.0,0.0,1.0
4.08,7.4067107301776405,4.204692619390966,5.8664680569332965,19.0,0.0,0.0,0.0,1.0
3.82,7.19668657083435,3.871201010907891,6.07073772800249,19.0,0.0,0.0,0.0,1.0
3.83,10.219210285143431,6.946013991099227,5.84354441703136,19.0,0.0,1.0,0.0,1.0
4.17,9.310818990542401,5.905361848054571,5.594711379601839,19.0,0.0,1.0,0.0,1.0
3.36,3.6109179126442243,1.0986122886681098,6.60934924316738,19.0,0.0,2.0,0.0,1.0
3.55,9.75010324563677,7.518607216815252,5.627621113690637,19.0,0.0,1.0,0.0,1.0
3.62,5.966146739123692,3.6375861597263857,5.5254529391317835,19.0,0.0,0.0,0.0,0.0
3.67,5.181783550292085,3.332204510175204,5.846438775057725,19.0,0.0,2.0,0.0,1.0
4.09,10.05702375789833,7.4413203897176174,5.886104031450156,19.0,0.0,1.0,0.0,1.0
4.42,9.032528630660057,4.969813299576001,5.846438775057725,19.0,0.0,1.0,0.0,1.0
4.44,9.090993614343617,5.1647859739235145,5.8377304471659395,19.0,0.0,1.0,0.0,1.0
3.86,8.868131713503033,6.293419278846481,5.638354669333745,19.0,0.0,1.0,0.0,1.0
3.25,8.179199798423086,6.113682179832232,5.849324779946859,19.0,0.0,1.0,0.0,1.0
3.69,9.26245832623829,7.364547014255642,6.0473721790462776,19.0,0.0,1.0,0.0,1.0
3.8,2.5649493574615367,0.6931471805599453,6.208590026096629,19.0,0.0,2.0,0.0,0.0
4.25,1.6094379124341003,0.6931471805599453,5.262690188904886,19.0,0.0,2.0,0.0,1.0
4.27,13.603130125913104,10.74023711761076,5.666426688112432,19.0,0.0,1.0,0.0,1.0
4.37,6.7650389767805414,4.6443908991413725,6.236369590203704,19.0,0.0,0.0,1.0,0.0
4.47,6.214608098422191,2.4849066497880004,5.497168225293202,19.0,0.0,0.0,0.0,1.0
3.77,4.204692619390966,2.0794415416798357,5.4510384535657,19.0,0.0,2.0,0.0,0.0
